age,income,debt_to_income_ratio,credit_utilization,payment_delinquencies,late_payments_30d,late_payments_90d,credit_history_length,number_of_credit_cards,total_debt,employment_length,credit_risk
34,137370.0705199575,42.12194090018201,54.38886563739518,0,0,0,15.292818820745897,3,58245.821076204535,13.606927515980129,1
47,55925.67990853517,29.79159970655224,56.70365677492602,1,0,0,27.856075969503365,2,17770.027478133627,8.660919290825056,1
35,115971.57174110813,26.460328451024793,53.050618738836505,0,0,0,21.31203216984962,4,25508.279599990983,1.5657416394637877,0
38,44545.32715042964,32.98249507136217,57.79222014628904,0,1,0,15.895889932899333,4,12294.302300213074,6.357211819739799,1
34,18422.108493249943,13.39059862552471,84.14740584349786,0,0,0,8.677451842732834,2,2748.0652551336952,6.796164144060994,1
23,22772.880465117552,20.16164802583159,53.58558863118037,0,1,0,17.392978946110098,6,5029.692357959039,16.526774769840273,0
47,39433.54756233315,16.518977278345652,55.12705381111252,0,0,0,21.917066485770675,3,7215.6137584628395,0.03469256863198211,0
53,22000.04608619576,11.97808794632693,65.83661504953918,0,1,0,13.65452078901712,1,2172.5210449015294,0.0,0
52,15000.0,58.37098716199613,45.986747034588795,1,0,0,17.52485770951575,4,9406.789246483888,8.46365151450307,1
57,94952.65001449306,29.20420058446183,81.71901294913378,2,0,0,8.082440148145006,1,26647.94798241313,8.94174728028376,1
49,23484.688705572175,60.16488609080778,54.47695646559042,1,0,0,19.45077658202043,1,12605.838303174303,12.264686158473104,1
37,40560.67167786323,14.5155238747211,75.69007570756301,0,1,0,14.023531088705521,3,5638.828456111437,0.9034250365236982,1
57,46023.47502404121,30.926715715600416,19.03876418424002,0,0,0,9.384507227124672,2,11907.936675041912,5.898650823826777,0
24,22685.415312739402,19.26453109311585,44.36732131789634,0,0,1,23.24446619541724,4,3710.6868260942065,10.764210724165675,0
31,115918.14483724233,13.388226978130627,25.050110835561206,0,2,0,24.937301169098447,4,14491.600137774316,12.811173283841962,0
30,15000.0,23.217497819213452,42.564444066286384,0,0,0,0.0,3,3201.324447239395,10.180221908964008,0
61,44770.29815261025,28.03518320174322,37.15678897265936,0,0,0,11.583274997844136,1,12830.790355826766,12.75865870024739,0
59,44218.30687911866,72.74277969036349,56.44697720591109,1,0,0,10.093808931815394,4,26765.67842467655,17.322458411070556,1
52,34772.99357227508,29.51233597585733,75.51492331795868,1,0,0,13.38991703817786,4,9772.734052269874,11.662293475700393,1
61,15000.0,53.68908230888619,53.63417491629111,0,0,0,19.20219777166252,6,9259.702436078533,5.287077622109333,1
31,72886.159316766,42.512050168182256,48.39955638397211,0,0,0,2.3812289607265402,2,35590.26218608578,0.9424026719562466,1
50,65828.52514841437,5.427101862141288,79.56518084994416,0,0,0,22.998462493430097,1,3554.185236042163,5.164937466641128,0
43,21153.172582528623,40.73837177866488,61.97605948500574,0,0,1,9.05096914313049,3,9695.377686458864,11.13123040232902,1
57,63958.503277809476,41.55010968357094,30.205236327781044,0,0,0,8.410414209919274,3,22958.701897341594,0.4242891078480131,1
43,49017.18103686382,64.78114359781702,9.507248653972637,1,1,0,18.463122015920614,1,27713.239308620272,6.07913273890574,1
39,15000.0,56.14132063596967,29.850783773973806,0,0,0,25.77733244458611,5,6921.949491558208,5.352132447899994,1
53,18340.31402993376,25.467602228367685,58.858623333035986,0,0,0,18.233970985850966,1,5155.418327412441,6.95685655119943,1
58,90275.84044303827,20.018220206532153,75.9767165780694,1,0,0,15.297878378138268,3,19210.51351467102,13.365566273681104,1
34,46515.1315404653,27.56234165221938,69.14773789785905,0,0,0,9.008974916065151,2,14227.754876840487,4.900803839387295,1
44,23122.412017276398,39.31208918084164,55.3013693842307,0,0,0,14.78819867952828,4,8429.170129990069,16.588352790788093,1
29,18273.720839431997,15.675152680442551,57.09832202943611,1,1,0,10.831495330743902,2,2576.256631341039,6.078515880510803,0
18,24045.0627045342,50.72164767085088,58.90341709354867,1,1,0,3.5299400055146304,4,12185.956748413157,10.171437876620427,1
48,25448.60930033118,60.40440876743717,53.37627692472237,0,0,0,16.1067057166395,2,13533.150937223829,23.61921653146218,1
54,18457.564656057955,9.306745628224743,57.53031877870832,0,0,0,22.99002005499462,3,1571.837809918368,4.204947593461427,0
48,15000.0,17.933028322785567,81.36980888666344,0,1,0,12.716128260820877,2,2412.2190190640754,4.9863310834639565,1
18,90401.00188528036,6.2744673310599826,73.9140489946156,0,1,0,28.78797075363213,5,6781.057259629673,13.57963659430104,0
39,78945.01986518272,16.743198531451128,86.71492597240187,0,0,0,11.530763802596887,3,15532.379024982441,0.0,1
18,15000.0,35.170210660851865,50.8172987104029,0,1,0,7.794210456900599,4,4795.390470472879,8.248053591743245,1
65,40499.66722729741,20.229042083366046,26.19816677317988,0,0,0,33.653751514289354,3,9038.880774310252,0.0,0
28,17645.03002685406,29.819125513862875,67.6267236823378,0,0,0,15.673947831550231,3,5812.118294012997,10.288253152313041,1
63,29458.748901673735,3.8928969036576424,54.22522349442214,0,0,0,12.797786172022835,0,1067.664448173655,10.252355052038844,0
59,27561.81932247607,14.970735202868202,59.2324510733217,0,0,0,15.749063771116651,3,4130.670754906999,16.54998380545927,0
31,25789.755732469315,8.316723109783117,74.94758634770929,0,1,0,15.835452753609372,5,2306.2250408196905,0.0,0
28,180296.4405650876,8.500491990948372,39.81813561458747,0,0,0,10.602873501510743,2,13231.968571888094,16.366059226605138,0
50,25533.317635405878,34.09504521857396,52.50724047318381,0,0,0,15.455842617057892,3,7494.292986983856,14.92168693309728,1
32,19022.712518574648,28.77876733030404,66.01423370354182,0,1,0,10.654343072560694,9,5179.323818356064,14.228924238393217,1
46,19730.77456342346,41.19434320510232,72.24694585932635,0,0,0,4.706356485930391,1,8220.924432946085,10.286801922099562,1
37,83702.2857646997,36.75656064338676,42.97921357914014,0,1,0,9.912323238251961,1,28448.027486495197,19.765917508305478,1
18,15000.0,40.88603479550573,56.55077706215113,1,1,0,7.292261540477548,3,7109.312395942163,1.3331489576596507,1
18,19730.119718746242,14.681059946820865,67.5888181394512,0,1,0,13.914745054162637,6,2951.0708534843916,15.44347956560526,0
48,115549.9602954901,40.72010118606315,81.54302466724643,1,1,0,9.702642520699865,6,37836.75082179782,7.677101717267716,1
36,44142.96942360371,19.004212846986597,95.75851192121091,1,0,0,29.16653909565163,1,9799.042393590242,0.0,1
36,42342.119565508656,46.192051454858316,72.65830159238999,1,0,0,16.79777295343796,6,21839.110680362413,8.341116855135258,1
55,199928.91715187972,46.05911626601526,58.95546530066108,0,1,0,0.0,1,108100.23230191255,18.427199481104353,1
62,44226.45252015784,18.488770476944044,50.10005754888249,0,1,0,3.982545620387503,4,7025.193240703548,4.793182127582602,0
40,20608.33883969168,38.86272789853128,21.947183291946686,1,0,0,15.24636195397564,4,6544.802520536124,6.785499525259892,1
39,28979.337484903732,37.986992164789825,15.34004199334253,0,3,0,19.624104047304467,6,13071.351099436175,0.9141710524844378,0
52,15000.0,8.904532296151654,88.56002151595843,0,1,0,17.692183680037395,1,1429.573874329076,11.959857220168747,1
24,99185.74982659117,12.411236745359208,48.34111575199423,0,0,0,18.847827130003072,4,11684.150899017894,16.344147292183003,0
48,57506.27630904065,11.81162630019119,62.96444336346148,0,0,1,8.9311905136523,3,7307.323980898419,10.392810209374284,0
53,89279.86986213614,31.79512600750035,53.51589459748681,0,0,0,31.11721488271373,3,26793.38961452099,0.0,1
55,95835.3738659966,14.574245455269933,31.933744739477245,0,1,0,9.55681306442424,4,14541.835110723969,16.234705472523864,0
18,26072.369045008163,6.851293148782155,70.81006589689328,0,1,0,21.92060049711074,3,1967.886499962689,5.80216007151707,0
33,17054.983346485253,29.455642382723035,62.94287459458546,0,1,0,3.0691162550023208,3,5224.531687222632,4.638384253045329,1
31,34843.76571024673,37.753535645088995,46.65825331700521,0,0,0,3.045031131862789,4,15495.231043034262,6.295725021651998,1
46,18066.0748956376,12.844617036748351,26.042699799833418,0,0,0,18.271117344179217,4,1975.147964067879,10.790279768099952,0
52,41438.49258085888,34.77932956403335,12.78810187376615,0,0,0,20.63557738925731,2,15226.690101241184,7.0175356061913625,0
67,89830.29019129812,30.559121274345763,46.054633747257725,0,1,0,7.91090859570964,1,23911.758092819597,11.300130324060895,1
37,31744.929258127704,39.3324094099116,39.23835284251569,1,2,0,23.751183454206835,5,11114.513264187844,6.97318787822705,1
37,40945.4540916538,52.46217916194007,24.31752436061264,0,0,0,18.16164300544693,2,18837.334330287747,8.519618116103617,1
62,33688.89399636645,7.076217505030984,36.17512965152002,0,0,0,16.719729442073213,3,2426.8487101316996,5.957329730585364,0
49,69022.10247082112,26.282741744140925,63.371117645638556,0,2,0,17.914059712463885,1,21144.778510770233,10.6130962979959,1
64,21285.344954042157,18.825721621892157,18.527917646190723,0,1,0,16.37990851290439,1,4239.135171700549,10.684171152582204,0
49,15000.0,2.001794220440133,47.42253838821,0,0,0,6.789383960164962,3,266.37020853991316,9.48738626393855,0
27,52928.38685835531,66.75313765280949,30.05550926482861,0,0,0,28.06996640926546,2,39348.403911775815,19.41754502229267,1
25,80038.85930596037,11.838498247288268,61.6594326609463,0,0,0,21.468278565031394,1,10336.426200418873,0.0,0
21,51901.31446992835,22.396910275266922,53.54582796313145,1,0,0,14.012182017579235,1,10383.866249314311,0.0,0
54,21759.715003654583,13.523791330037616,49.70053318830425,0,1,0,23.54303554992125,3,2795.7970504557493,6.506606730475461,0
62,15000.0,17.08738358234255,63.691811162321855,0,0,0,27.51078061567449,5,2146.672122160506,2.6662108599639858,0
72,53938.404949309115,48.19901051168096,29.571565853061216,0,0,0,22.703853488474255,2,25931.5111040185,0.0,1
57,40667.44451765755,23.2579683894938,84.74008837475552,1,0,0,18.68970355697588,7,10199.997604336866,16.790304083928653,1
62,32838.79592071528,48.65923259058075,64.57322198329634,0,0,0,9.43400936737632,5,18113.55122800649,3.232414993416082,1
36,156056.07462915924,29.35148637463313,38.66812060374203,0,0,0,9.707088745910704,3,50942.54649238184,10.924332487663442,0
27,17027.0736629506,10.725314036054737,47.68076089140039,0,1,0,0.0,6,1856.712672767233,8.086446927487806,0
57,150246.0581685121,48.79809353113435,42.386306598218546,2,0,0,16.93540184992092,5,67106.13164975551,15.71390457585368,1
51,37250.74128568382,71.10341598655239,83.73770246586962,0,0,0,14.526053076151117,1,31626.03639211072,7.90427542557441,1
46,15000.0,39.02029761128923,51.53115362505043,0,0,0,0.0,3,6539.904118593001,6.436069696479786,1
50,31465.21335178796,54.024900953502566,66.4644438216082,0,0,0,0.0,3,17237.512906817967,20.5397433971209,1
49,78244.73808956346,10.357203079020788,27.177008705675316,0,1,0,28.334720841871754,3,8329.233672967617,17.55451748758429,0
64,27118.080831658815,15.935877335240223,43.529672669117616,1,0,0,1.1436825083250284,5,4739.765844893713,20.695444991604592,0
64,15000.0,19.6530617354234,59.857088045626874,0,0,0,18.936522158259873,4,3181.538017559461,5.442984404095458,0
53,31837.126079524824,4.496784100373748,24.373038999857897,0,1,0,2.8745733297267346,7,1679.2054205457557,0.0,0
57,18292.78686758402,9.802533641940862,62.28413044910417,0,1,0,25.97005626780842,4,1533.6103613188102,11.939242187285794,0
52,53822.75008870491,56.53894504539188,29.648284976276802,0,0,2,19.92592825836465,9,28112.629669052367,13.27891482165056,1
38,67421.54151295475,43.5901048367185,36.985146141713436,0,0,1,19.101403526256377,4,31915.738199051466,13.475242871698054,1
56,15599.336710898078,41.291248872002505,39.317493706239254,0,2,0,7.141671475440377,1,6572.820225208957,3.8793904050557755,1
24,20647.64928656101,48.68697487479326,40.24153348601102,0,2,0,18.202634527492894,4,11743.931543441817,5.272027415444621,1
60,66523.72780400804,20.407081636595688,60.10837857243497,0,0,0,11.404422662577883,3,13199.39214934424,0.0,0
27,18268.336190119404,7.399185896238512,33.67522952581353,0,3,0,2.692213187265166,5,1200.769159455862,6.072725571835236,0
49,15279.593994663255,6.040786609380199,59.5371146983355,1,1,0,12.140791771602991,3,766.1164867393762,12.0360260628222,0
32,15000.0,25.719145583358372,50.25982163065829,1,1,0,8.257604923097183,5,3839.8806255673194,12.990778848216134,0
53,48128.55265973968,28.308899822723767,72.55000802368471,0,0,0,7.218851184182987,4,15247.79012735124,0.0,1
44,46505.514484749794,26.40941593360543,55.616497331536976,0,0,0,16.83275499285612,3,10496.99156707363,12.153077914316164,0
21,21010.197113755352,9.334541668974868,55.81547450945622,0,0,0,3.02230318760674,3,2254.6363747605815,0.0,0
51,36463.546588188954,20.958714908608084,23.46134381986216,0,0,0,26.652344861281797,2,8439.808573646682,5.097506823527098,0
36,123217.44355105763,26.005493487743124,39.12980385165419,0,0,0,21.607817194577986,2,27502.650893222166,0.0,0
58,16659.766074327163,17.317772799688676,72.42790459439853,0,0,0,12.826461405772452,4,3060.4865331300525,1.7797063213221733,1
45,15000.0,7.069129621698092,52.120809106729595,0,0,0,27.340516739522247,1,1080.289938075726,10.833091430970496,0
50,52263.863280466416,23.83658074515453,28.142881242516026,0,0,0,8.462831704916525,3,11181.124183873899,3.023293170516099,0
30,33245.64529311465,17.965935281214293,24.072645047752335,0,0,0,16.60077291129748,6,6119.821208899771,12.151296568811677,0
36,20578.04337048882,19.836686492952886,52.81927886499555,0,0,0,17.778292993762257,2,3279.749537810958,8.283110968637926,0
38,61185.419085899775,17.679733189778148,73.84408215502982,0,0,0,4.990062472712159,3,8812.486565502828,0.8246230536196553,1
57,71067.12384919384,18.040287545288802,46.72024311824149,0,0,0,22.044070834319026,4,13218.631320135295,9.99108890150764,0
70,15000.0,41.13146221757154,57.889607994405914,1,0,0,8.07514896942253,4,5494.071915279915,0.0,1
32,21545.487406949684,68.62672883412573,67.94841159403433,1,0,0,20.387606842822947,4,15150.422115062545,10.867989140319795,1
61,200000.0,37.60744926082892,31.41115049584177,0,1,0,15.75951027223144,3,75594.8695072599,17.072535128058593,0
18,57914.55030752993,35.76425176686405,61.88496517786688,0,0,0,8.761624870076503,2,21799.0603254276,7.536447320675366,1
27,62372.69700681206,23.75328638751807,76.62091628444333,1,1,0,13.244215660230246,1,12357.770304415653,7.778956591038601,1
30,92810.53378114915,57.644151816918345,78.765698052108,2,0,0,18.55646522281971,0,52829.3209341059,3.577151205874796,1
24,36814.79421786675,14.228512126471035,35.73731853452411,0,1,0,20.049813027717814,4,4759.313501857822,13.503310986214315,0
21,68689.20463384705,14.919944510683456,31.08254003354098,0,0,0,0.5882448141050869,1,10482.281681472065,7.829530114089962,0
51,64501.879059810926,48.166643738557404,34.58884807621423,0,2,0,18.718746152957632,6,34154.32893111926,7.509164840603414,1
41,55895.16699761694,45.91139263649224,51.21392140653073,1,0,1,7.836496577108561,3,25368.474565437515,5.4374922410797435,1
50,28068.140540586086,55.67836229380533,65.71598323444609,0,1,0,4.677769167743312,6,15312.714590465752,0.590644232037147,1
55,41674.60118357773,29.8718137144624,35.824805367615305,0,0,0,14.271023593913512,1,10695.19553293458,12.403682254581463,1
48,22681.632808141123,13.249736916033253,51.09141550165644,0,0,0,7.052027333030455,4,3385.493572712182,0.0,0
54,36689.70377728474,19.674989935422126,69.79661967290954,1,1,0,14.354382552954618,0,6230.220215550061,18.735963800199627,1
43,15000.0,8.495544842273283,66.23689477125548,0,1,0,8.504727910398664,1,1084.2921184854713,0.01452519477478198,0
27,19293.061586801297,46.51652059630261,37.62716741407478,0,1,0,17.056079357344913,3,9949.984175453568,14.286458889540071,1
60,28973.89022810793,24.582161775928387,75.88133162482032,1,1,0,21.342832557047327,2,8475.323931362413,7.670363527384525,1
36,17069.28032805256,36.06211860138466,44.937107644623495,0,0,0,23.838600285921125,4,5353.056171223699,9.294359711558974,1
30,24245.496878834,43.464095828929075,12.571761635093154,1,0,0,8.696895692690381,2,10296.105479832286,8.565079922264479,0
42,31852.119929957516,34.29326533858189,50.37498222403806,0,2,0,11.929699563712608,4,8995.28698213233,0.24341216312945857,1
31,50101.6828200548,12.385161746411628,80.74563893193486,0,1,0,6.452650384917538,2,7372.005413838851,5.936557326493546,0
38,77606.45156830773,19.654673725507635,68.68673099870198,0,1,0,10.013805425210395,4,16170.060446358731,12.920015783444084,0
50,25058.603556562342,4.703634316852569,55.271291753753424,0,2,0,8.681365317078262,4,1338.7898794659748,4.109301333350248,0
50,105670.78031029685,6.2563811094565605,44.94288188908883,1,0,0,18.0143975016736,3,6633.332805255707,10.37371193775995,0
31,76948.28585268032,23.744572486258136,56.27189179675882,1,0,0,13.635955615137705,3,19769.919547312402,1.7301346879779356,1
37,54354.085806434356,32.078614121093665,65.43101755726431,1,0,0,14.641286241427581,4,17261.881371464755,7.146021954506993,1
61,41065.32224911955,54.216497962614405,28.869354498713417,0,1,0,21.9542126753646,3,21950.445837282936,12.878206551468361,1
52,46877.66774257211,31.172130792109552,51.8519949840944,1,0,0,21.87801910288922,3,15319.539008723239,0.0,1
76,93867.63405543489,36.59103378726083,39.78068385566114,0,0,0,10.64525625456617,4,37306.247157157144,7.112416876592409,1
62,96651.1833097152,7.422408166972544,51.460957296699824,0,0,0,0.0,3,8262.611950549059,0.0,0
62,105657.43375988089,44.425528156965484,41.139819646798756,0,0,0,22.574355713635704,7,50749.8726154628,3.994900751373976,1
24,37536.21448313352,22.528021301440447,56.81178927843947,0,0,0,21.885858180342602,2,9813.89792535944,10.250003051216348,1
56,56611.85711971011,31.759278706835442,89.84372436381521,1,0,0,9.175477576637022,3,16044.023166789213,7.1803471886576045,1
44,106386.84439037312,48.20325916714513,57.267398987822645,0,0,0,17.245353945598865,6,46385.52484969339,3.9987684764278324,1
36,22049.102389051717,30.10263699254801,61.95566231158924,0,0,0,28.226649592745723,3,5930.540360984657,12.978996406087179,1
47,28148.98333768847,23.092974053064445,27.869492921694906,1,0,0,28.49878622891606,3,5471.817356024146,5.458714307342178,0
59,36784.40769433258,39.34040457595196,65.03250736419587,0,1,0,5.922553811106562,3,14976.591451696853,2.2013912751326377,1
52,74583.82878568783,39.34234888147753,60.9655556957219,0,1,0,12.034090451734254,0,28091.022247373214,1.8144698675140631,1
31,75518.8611485236,11.707391642629602,33.008018192274754,0,0,0,1.0529858903760996,7,9212.48963160132,2.3990415799301417,0
56,30191.288788515703,27.589238818629564,66.20587380031422,0,0,1,11.187451430613052,2,8409.493550637932,9.93495014352844,1
35,15000.0,28.453778032781656,71.59032565952323,1,1,0,9.976957549878964,3,4400.224984840362,0.0,1
48,44220.650084118846,42.37965978597667,44.63694436193853,2,0,0,0.0,4,17641.278720000155,10.145273283774598,1
40,17419.52687453542,25.05049553413197,17.76092230417894,0,2,1,23.36280676669736,3,3838.6654872992635,12.52331203352435,0
41,15000.0,18.61961301731945,48.5840590661743,0,0,0,26.393392241986476,0,2997.7341496373415,4.691002202123098,0
56,15000.0,25.134251439254303,63.165657873536695,0,0,0,24.930054595988942,4,4084.4629471588783,15.497190517877556,1
29,47150.73168950715,12.653280556849204,65.54618097211089,0,1,0,22.715399088418167,3,6998.602614079179,0.0,0
74,107885.94559165312,4.365357044237175,25.715740147109994,0,0,0,1.2880720916805561,3,4258.287011698189,0.0,0
18,37463.24556227052,29.527290099163807,10.521722580057663,0,1,0,30.055372966350184,3,12552.598661241032,5.953933068767468,0
36,43006.41302693851,22.591236206460565,49.60340413422737,0,1,0,15.382375457565717,1,7895.068529251198,11.800324135824678,0
50,93556.04534020081,27.76957300724882,42.32936646145151,0,0,0,18.56244107404736,4,21257.887914005867,0.48766815058518276,1
53,15000.0,34.36160856803819,35.24573636398081,0,0,0,23.451010663280318,5,5468.232598289662,4.890244660340962,0
43,55057.927502620165,32.831758437828555,46.78550436990064,0,0,0,19.020296149921414,2,15687.821889461155,0.0,1
44,35980.347749834764,46.99925791241551,34.722120773295856,1,1,0,28.209905511166696,2,15253.377472128537,11.76330566684432,1
51,57116.36557301141,24.615793615366783,90.49221376173303,0,0,0,9.117534241637326,3,16139.620616793429,11.583013131675022,1
41,24666.784814332103,52.1259246485475,62.938560628624096,0,0,0,26.5465432030933,3,13547.857896513764,2.8932775363714907,1
65,18876.068233324753,40.43281264355449,42.522612708852286,0,0,0,3.192692097278286,1,8669.166159505576,19.29566117682767,1
57,40635.897240505925,22.323453300657683,21.31137891037025,0,1,0,18.318929425360906,3,8898.291620164697,15.00576214491104,0
58,135856.30953852477,36.41269930071102,13.020983970428354,0,2,0,10.711413896531795,2,54167.05065334493,23.559363490659518,0
30,72310.75003677423,17.222575787084473,56.415439075618615,0,1,0,16.79394114222292,2,11466.308967121973,4.989341917072033,0
43,24193.657326743145,37.227858007361206,10.004880146289544,0,0,0,25.079650518488357,2,7778.728295630015,10.290247301043749,0
40,15000.0,19.985205151813332,57.819893089654464,0,0,0,23.349181580855003,3,2647.060299568699,15.616258398307025,0
29,15000.0,35.29397090326179,46.12027445394501,1,0,0,15.082046813775627,4,6192.538756892989,4.406661231586531,1
50,104076.2998442131,46.757308147449116,70.00697336821334,0,0,0,5.247295163229703,4,50151.71802369488,1.270424322522767,1
36,16914.629367258116,37.711859246035566,42.87628840844157,1,1,0,5.2309274521917875,3,5627.1697881236705,9.056067258819802,1
54,27989.627374256892,33.07202289359394,59.135844821097486,0,0,0,24.70884824317106,1,8129.324953695793,9.106222637523787,1
28,104502.77456147647,39.610550342861444,63.21666189812311,1,1,0,15.927751309360303,1,43988.874820559504,5.287848502154562,1
70,15000.0,33.95208069696847,62.76472952800959,0,1,0,9.693187249392743,5,5401.7616523108145,10.516375603105551,1
31,119827.87386360674,58.654605010557695,56.44363627277487,0,0,0,7.472859314501389,2,77963.2150633104,4.804613654371725,1
48,29646.152642079225,37.56986980618494,31.89246301184201,0,0,0,19.597876324542547,3,12391.492731494713,2.674163859718318,0
56,15000.0,42.153623041327634,76.1937139428768,0,2,0,29.306995377862076,2,5336.029409169915,8.851223910257126,1
36,29795.69676719521,29.45415920246795,15.318671964397035,1,0,0,13.075794501469527,1,7480.935071343441,3.956748386675132,0
57,20372.119927756718,17.737813216662726,61.75186381019241,0,1,0,22.88960694658087,3,3459.989845465488,11.696155713483304,0
26,51671.199679892445,26.628328992857934,53.5776563501973,0,1,1,6.053259561664847,4,15691.668090670124,9.4338889711562,1
66,21622.593727450883,8.856485420441421,22.593604801423577,0,0,0,21.143213550695126,4,1545.0537377147373,7.257745798984039,0
45,15000.0,40.9097199212669,50.77461449715789,0,0,0,27.272754318555343,5,6881.555664550409,6.803981396078594,1
36,30441.13118655193,48.565850131579715,61.83659399514693,0,1,0,9.120767350961946,2,12344.26375074656,1.974272320855218,1
40,15000.0,67.23977811658446,52.312303728708066,0,1,0,21.53905718476493,3,11186.716748508174,4.524010782483955,1
57,42764.171101555185,38.86536392603823,39.47286652368117,0,0,0,16.737781037624003,2,14143.876772675732,0.0,1
36,15000.0,34.667321685769565,77.35341441279473,0,1,0,14.600479399655264,3,6103.389234207431,3.929790951318492,1
33,24577.575900875006,36.022317110572416,84.6962955276592,0,0,0,3.3269963981684203,3,9385.826025862209,3.42233278360926,1
41,42027.11328423567,43.03615836232224,61.506514800189684,0,0,0,5.376749964091278,1,18790.17675741101,6.539933452036456,1
27,30639.123589591672,46.70968093493499,58.2811030701768,0,0,0,18.16366883736523,7,16996.244213935744,12.193012402439962,1
72,44371.126214869786,13.96992984637477,33.745226807129065,0,2,0,13.822350734713563,6,6637.586402613941,6.07834218958489,0
36,62581.797032487455,21.392929166891793,62.64201300913974,0,0,0,17.558881693660023,3,13638.58138372359,7.835183218279425,0
57,15000.0,9.527020696784032,61.48321405814047,0,0,0,26.11715022598675,2,1709.8869896228343,10.15321159763771,0
48,34491.97500807228,14.071956781246891,37.62128558765442,0,0,0,3.517764877201081,3,5494.38400765451,6.017798257673396,0
30,15000.0,28.797320107783225,24.875052750423514,0,1,0,26.098632445555722,3,4931.253108170698,15.918887381459221,0
44,44261.32904776977,44.561971751258,60.9775759913221,0,1,0,6.1381032229287875,1,19093.656829629923,13.017482919653114,1
56,28548.186579180234,49.78753970719964,27.04406500442805,1,0,0,13.372288907104885,2,11433.444341572544,10.980947735995862,1
42,16535.091997717544,7.496775650423004,41.55834351647386,1,2,0,10.604992365544692,1,1259.9318193791764,4.1301457546527995,0
62,46750.2806467204,16.133390425845615,79.04371947765642,0,0,0,7.4443478901712625,4,7843.52664342556,7.46127481156476,1
60,92795.93015721132,38.13442875137031,62.21533150784643,1,2,0,31.021523476694014,5,28589.329216289036,3.9177154872948208,1
58,24814.558641836284,18.86233665462794,32.613126067622275,0,0,0,16.513526091859006,3,4558.521819034755,0.0,0
38,17054.142375992244,11.069961080604806,70.1693568388325,0,1,0,26.89120649091739,5,1771.18649416471,5.632751400470067,0
28,41440.75972721356,21.99129141620238,74.1549520035368,0,1,0,6.425375480165155,4,8689.136906258307,13.929950482587529,1
35,15000.0,9.831721716657443,64.46466434041281,0,0,0,14.292152383120682,2,1600.0605655424995,2.2160136507313597,0
47,21411.745456905257,11.365213292193966,83.25976116724438,1,1,0,5.016338370368423,4,2708.5971074604327,5.735780575216392,1
53,96560.1809100598,19.5795209919777,29.20279386020075,0,1,0,2.5248315857531303,2,22420.18122677019,11.650057519525657,0
18,38167.64262147868,25.0864801122526,66.14550002185062,1,0,0,18.205996051059238,5,10027.66591395855,0.9124296809117993,1
44,15000.0,30.230679765598715,72.04932366785901,0,0,0,15.758743001073121,8,5108.078861004788,9.552644071563154,1
47,15000.0,9.305751394217673,53.17134172498999,1,0,0,21.533371137458616,1,1279.2039051431339,0.0,0
40,41343.41982269132,32.38279550154043,10.058028798069756,0,0,0,34.8085343722967,3,11414.538929764743,8.66416759799438,0
64,72396.44397022146,15.876252362156126,59.27549371519062,0,0,0,5.0966171890948,5,11596.965450578455,6.062520219286,0
51,15000.0,20.548979657643752,63.84347812184058,0,0,0,11.339024458170751,1,3063.100419752269,14.036860177525526,1
64,52040.11206153528,10.1391745957162,26.80199620971499,0,1,0,19.581794879883493,2,5730.831690628448,1.0715827126130417,0
41,105269.05770575145,69.49313842567904,39.97242267867486,0,0,0,8.564820692907812,2,69718.94880138511,9.982864962899045,1
59,164437.72241572515,70.60808386611181,60.85734218100377,0,3,0,17.34821436915912,2,102195.25016613156,2.373675962520937,1
69,47333.7195736129,13.509346645292606,50.9381819904583,0,1,0,11.069722251979481,4,6275.257147124729,0.0,0
64,54471.99937243769,29.98223538995914,68.99532079462927,0,0,0,11.721255747613887,0,16489.291212422435,2.6656832149425442,1
28,15000.0,23.0248162219267,74.88795532553418,1,0,0,6.012552265149083,5,3567.225880031096,23.469373267028395,1
41,194814.29265087837,15.213853970104685,59.98356519355647,2,0,0,17.958010966498325,6,30593.5255109814,6.172612419280279,0
39,22916.39402096843,27.034553022071883,54.97756593580293,1,1,0,17.31979981376085,3,6633.622154352292,6.841161916855849,0
52,17209.607342055362,3.685828083977975,67.15148359545938,0,0,0,13.01633936127277,4,532.2712021341906,13.423887542462145,0
55,29609.042764225505,5.45157624185898,58.55697749330451,0,0,1,20.124583622864492,4,1663.2858723926665,10.031178242061397,0
32,121702.97589014437,23.175032749201034,15.631148386558516,0,0,0,11.165645775221638,6,33281.49608710722,0.0,0
46,200000.0,2.952413893094784,21.880592084687322,0,3,0,34.82438630779333,3,6434.829071647978,7.187906728214364,0
18,40147.9614036177,24.97712498158591,65.505618493835,1,0,0,23.043656294451306,4,11253.157233873584,0.0,1
66,80697.86017303825,12.316763036984028,51.96163031424047,0,0,0,22.061614335981368,4,8041.750861547678,9.006388862166702,0
37,37592.62772268781,25.28184589878443,60.008469889858596,0,1,0,2.613910540186607,5,8779.417901951801,8.72908573662008,1
45,15831.606331180354,23.651558293290382,43.84480133785272,1,0,0,14.398760402643594,5,3651.722566127805,8.230369017371636,0
40,118349.20962447337,48.91853234321258,25.255515665539406,0,0,0,9.401356023274102,3,69308.53420666425,0.21100568586808777,1
62,22077.14116344252,25.412676596074707,52.143320069598744,0,1,0,11.575289291418773,1,5214.016864744359,14.343188167804069,0
